Date,2024-11-16 17:05:19
Measurement Type,RT
sensorName,['NONE', 'A', 'B', 'C', 'D', 'D1', 'D2', 'D3', 'D4'],sensorCount,9,heaterCount,4,tInt,2,tPoints,100,aver,1,RESaver,1,RESNPLC,5,RESrange,auto,chanVar,1,resType,PY_VAR8,RTD,True,
Time,A,B,C,D,D1,D2,D3,D4,Resistance
604.0,273.322,275.661,266.31,2.6767,47.9581,0.0,0.0,0.0,32.53374
606.0,273.279,275.617,266.277,2.6871,47.9548,0.0,0.0,0.0,32.53169
608.0,273.239,275.576,266.244,2.6866,47.9515,0.0,0.0,0.0,32.53357
610.0,273.201,275.535,266.208,2.6762,47.9477,0.0,0.0,0.0,32.5337
612.0,273.165,275.494,266.175,2.6751,47.9435,0.0,0.0,0.0,32.53772
614.0,273.127,275.452,266.142,2.6883,47.9401,0.0,0.0,0.0,32.5305
616.0,273.085,275.41,266.109,2.6868,47.9371,0.0,0.0,0.0,32.52983
618.0,273.051,275.369,266.076,2.6837,47.9333,0.0,0.0,0.0,32.53432
620.0,273.009,275.327,266.04,2.6772,47.9299,0.0,0.0,0.0,32.53246
622.0,272.968,275.285,266.007,2.6739,47.9267,0.0,0.0,0.0,32.53262
624.0,272.926,275.243,265.972,2.6847,47.9228,0.0,0.0,0.0,32.53101
626.0,272.881,275.198,265.939,2.681,47.9204,0.0,0.0,0.0,32.53677
628.0,272.846,275.157,265.907,2.6744,47.9173,0.0,0.0,0.0,32.53531
630.0,272.801,275.117,265.872,2.6715,47.9129,0.0,0.0,0.0,32.53547
632.0,272.761,275.072,265.84,2.685,47.9098,0.0,0.0,0.0,32.53543
634.0,272.728,275.034,265.806,2.6834,47.9057,0.0,0.0,0.0,32.53427
636.0,272.689,274.992,265.775,2.6813,47.9021,0.0,0.0,0.0,32.53471
638.0,272.654,274.951,265.742,2.6687,47.8966,0.0,0.0,0.0,32.53435
640.0,272.609,274.909,265.709,2.6827,47.8946,0.0,0.0,0.0,32.53196
642.0,272.571,274.869,265.677,2.6834,47.8912,0.0,0.0,0.0,32.52781
644.0,272.535,274.83,265.644,2.6821,47.8865,0.0,0.0,0.0,32.52656
646.0,272.495,274.787,265.609,2.678,47.8834,0.0,0.0,0.0,32.52619
648.0,272.461,274.748,265.578,2.6708,47.8799,0.0,0.0,0.0,32.53181
650.0,272.42,274.706,265.544,2.6848,47.8756,0.0,0.0,0.0,32.52579
652.0,272.378,274.664,265.509,2.6839,47.8718,0.0,0.0,0.0,32.52697
654.0,272.341,274.622,265.477,2.6783,47.8687,0.0,0.0,0.0,32.5286
656.0,272.307,274.585,265.446,2.6711,47.8648,0.0,0.0,0.0,32.52536
658.0,272.27,274.544,265.412,2.6814,47.8614,0.0,0.0,0.0,32.52894
660.0,272.235,274.502,265.38,2.6847,47.8578,0.0,0.0,0.0,32.52922
662.0,272.195,274.46,265.347,2.6841,47.8539,0.0,0.0,0.0,32.52984
664.0,272.158,274.421,265.314,2.6794,47.8501,0.0,0.0,0.0,32.52919
666.0,272.117,274.379,265.281,2.6794,47.8465,0.0,0.0,0.0,32.52844
668.0,272.076,274.338,265.247,2.6861,47.8429,0.0,0.0,0.0,32.52662
670.0,272.034,274.299,265.213,2.684,47.8398,0.0,0.0,0.0,32.52764
672.0,271.991,274.252,265.18,2.68,47.8363,0.0,0.0,0.0,32.52792
674.0,271.954,274.211,265.146,2.6722,47.8324,0.0,0.0,0.0,32.52712
676.0,271.914,274.17,265.114,2.6769,47.8291,0.0,0.0,0.0,32.52747
678.0,271.875,274.129,265.079,2.6839,47.8264,0.0,0.0,0.0,32.52696
680.0,271.837,274.089,265.047,2.6768,47.8231,0.0,0.0,0.0,32.52762
682.0,271.791,274.048,265.01,2.6665,47.8201,0.0,0.0,0.0,32.52396
684.0,271.755,274.007,264.978,2.6671,47.8164,0.0,0.0,0.0,32.5231
686.0,271.716,273.967,264.945,2.6767,47.8129,0.0,0.0,0.0,32.52485
688.0,271.688,273.931,264.913,2.6746,47.8098,0.0,0.0,0.0,32.5259
690.0,271.65,273.889,264.879,2.6638,47.8066,0.0,0.0,0.0,32.52585
692.0,271.613,273.851,264.846,2.6624,47.8024,0.0,0.0,0.0,32.52633
694.0,271.574,273.811,264.814,2.6737,47.7991,0.0,0.0,0.0,32.52435
696.0,271.533,273.772,264.78,2.6745,47.7954,0.0,0.0,0.0,32.52461
698.0,271.496,273.731,264.747,2.6721,47.7922,0.0,0.0,0.0,32.52409
700.0,271.463,273.692,264.713,2.6661,47.7877,0.0,0.0,0.0,32.52477
702.0,271.425,273.655,264.682,2.6617,47.7832,0.0,0.0,0.0,32.52227
704.0,271.384,273.614,264.647,2.6745,47.7804,0.0,0.0,0.0,32.52252
706.0,271.348,273.576,264.615,2.6708,47.7769,0.0,0.0,0.0,32.5235
708.0,271.308,273.537,264.583,2.6647,47.7729,0.0,0.0,0.0,32.5232
710.0,271.272,273.497,264.55,2.6625,47.7696,0.0,0.0,0.0,32.52274
712.0,271.227,273.458,264.516,2.6767,47.7657,0.0,0.0,0.0,32.51444
714.0,271.188,273.418,264.481,2.6774,47.7617,0.0,0.0,0.0,32.5218
716.0,271.156,273.381,264.45,2.6753,47.7582,0.0,0.0,0.0,32.52052
718.0,271.107,273.335,264.413,2.6652,47.7542,0.0,0.0,0.0,32.52152
720.0,271.064,273.295,264.378,2.6789,47.75,0.0,0.0,0.0,32.52213
722.0,271.028,273.257,264.346,2.6792,47.7467,0.0,0.0,0.0,32.52047
724.0,270.993,273.219,264.313,2.6778,47.7431,0.0,0.0,0.0,32.51973
726.0,270.955,273.179,264.278,2.6726,47.7392,0.0,0.0,0.0,32.51982
728.0,270.917,273.141,264.245,2.6659,47.7359,0.0,0.0,0.0,32.51739
730.0,270.877,273.103,264.213,2.6779,47.733,0.0,0.0,0.0,32.52049
732.0,270.848,273.064,264.18,2.6791,47.7299,0.0,0.0,0.0,32.51946
734.0,270.812,273.027,264.147,2.6722,47.7263,0.0,0.0,0.0,32.51937
736.0,270.779,272.988,264.113,2.6658,47.723,0.0,0.0,0.0,32.51909
738.0,270.741,272.951,264.08,2.676,47.7198,0.0,0.0,0.0,32.51904
740.0,270.702,272.911,264.047,2.6791,47.7167,0.0,0.0,0.0,32.51775
742.0,270.666,272.871,264.012,2.6776,47.7129,0.0,0.0,0.0,32.51837
744.0,270.63,272.834,263.979,2.6717,47.7093,0.0,0.0,0.0,32.51794
746.0,270.59,272.794,263.946,2.6699,47.7071,0.0,0.0,0.0,32.51777
748.0,270.553,272.756,263.912,2.6742,47.7036,0.0,0.0,0.0,32.51757
750.0,270.52,272.718,263.881,2.6736,47.7005,0.0,0.0,0.0,32.51684
752.0,270.481,272.68,263.845,2.669,47.6969,0.0,0.0,0.0,32.51639
754.0,270.441,272.641,263.812,2.6602,47.6937,0.0,0.0,0.0,32.51601
756.0,270.407,272.601,263.779,2.664,47.6903,0.0,0.0,0.0,32.51568
758.0,270.371,272.563,263.747,2.6717,47.6867,0.0,0.0,0.0,32.51505
760.0,270.331,272.524,263.711,2.667,47.6831,0.0,0.0,0.0,32.51461
762.0,270.295,272.486,263.679,2.6601,47.6795,0.0,0.0,0.0,32.51479
764.0,270.249,272.444,263.644,2.6614,47.6761,0.0,0.0,0.0,32.51407
766.0,270.212,272.404,263.609,2.6722,47.6723,0.0,0.0,0.0,32.51338
768.0,270.172,272.365,263.577,2.6706,47.6693,0.0,0.0,0.0,32.51406
770.0,270.136,272.325,263.545,2.6669,47.6659,0.0,0.0,0.0,32.5133
772.0,270.101,272.289,263.511,2.6601,47.663,0.0,0.0,0.0,32.51333
774.0,270.066,272.25,263.477,2.6725,47.66,0.0,0.0,0.0,32.51387
776.0,270.029,272.213,263.443,2.6713,47.657,0.0,0.0,0.0,32.51321
778.0,269.994,272.174,263.411,2.669,47.653,0.0,0.0,0.0,32.51323
780.0,269.96,272.137,263.377,2.6632,47.65,0.0,0.0,0.0,32.51318
782.0,269.922,272.098,263.344,2.6595,47.647,0.0,0.0,0.0,32.49721
784.0,269.875,272.056,263.308,2.6732,47.6435,0.0,0.0,0.0,32.50636
786.0,269.838,272.018,263.275,2.667,47.6408,0.0,0.0,0.0,32.50591
788.0,269.8,271.979,263.242,2.6595,47.6368,0.0,0.0,0.0,32.50486
790.0,269.762,271.941,263.207,2.6558,47.633,0.0,0.0,0.0,32.50545
792.0,269.725,271.906,263.174,2.6701,47.6303,0.0,0.0,0.0,32.50551
794.0,269.691,271.865,263.139,2.6708,47.6273,0.0,0.0,0.0,32.50466
796.0,269.655,271.827,263.108,2.667,47.6227,0.0,0.0,0.0,32.50374
798.0,269.617,271.789,263.073,2.6613,47.6201,0.0,0.0,0.0,32.50325
800.0,269.576,271.749,263.039,2.667,47.6168,0.0,0.0,0.0,32.50285
802.0,269.54,271.713,263.007,2.6677,47.6134,0.0,0.0,0.0,32.45769
804.0,269.505,271.674,262.974,2.6654,47.6089,0.0,0.0,0.0,32.50172
806.0,269.47,271.637,262.94,2.6601,47.6056,0.0,0.0,0.0,32.501
808.0,269.428,271.596,262.907,2.6552,47.6017,0.0,0.0,0.0,32.50872
810.0,269.387,271.554,262.873,2.6665,47.5982,0.0,0.0,0.0,32.5089
812.0,269.349,271.518,262.841,2.6691,47.5952,0.0,0.0,0.0,32.50841
814.0,269.311,271.481,262.806,2.6618,47.5916,0.0,0.0,0.0,32.50846
816.0,269.275,271.442,262.773,2.6545,47.5874,0.0,0.0,0.0,32.5062
818.0,269.243,271.404,262.739,2.6644,47.5844,0.0,0.0,0.0,32.50548
820.0,269.206,271.367,262.706,2.6672,47.5803,0.0,0.0,0.0,32.47482
822.0,269.169,271.33,262.673,2.6662,47.577,0.0,0.0,0.0,32.50506
824.0,269.135,271.294,262.639,2.6617,47.5726,0.0,0.0,0.0,32.5017
826.0,269.102,271.254,262.605,2.6616,47.5696,0.0,0.0,0.0,32.50022
828.0,269.062,271.218,262.572,2.667,47.566,0.0,0.0,0.0,32.50034
830.0,269.028,271.179,262.537,2.666,47.562,0.0,0.0,0.0,32.50035
832.0,268.989,271.142,262.505,2.6623,47.5588,0.0,0.0,0.0,32.49953
834.0,268.953,271.103,262.472,2.6539,47.5555,0.0,0.0,0.0,32.49926
836.0,268.917,271.065,262.438,2.6581,47.5527,0.0,0.0,0.0,32.49907
838.0,268.878,271.027,262.402,2.6661,47.5491,0.0,0.0,0.0,32.4692
840.0,268.843,270.992,262.37,2.6598,47.5455,0.0,0.0,0.0,32.49822
842.0,268.809,270.954,262.337,2.6512,47.5431,0.0,0.0,0.0,32.49747
844.0,268.77,270.915,262.304,2.6525,47.5401,0.0,0.0,0.0,32.49718
846.0,268.733,270.876,262.269,2.661,47.5366,0.0,0.0,0.0,32.4916
848.0,268.698,270.84,262.238,2.6598,47.5329,0.0,0.0,0.0,32.49261
850.0,268.66,270.802,262.203,2.6544,47.5293,0.0,0.0,0.0,32.49552
852.0,268.624,270.764,262.17,2.647,47.5258,0.0,0.0,0.0,32.49458
854.0,268.582,270.722,262.135,2.6593,47.5215,0.0,0.0,0.0,32.50231
856.0,268.545,270.684,262.103,2.6572,47.5185,0.0,0.0,0.0,32.47734
858.0,268.507,270.646,262.07,2.6543,47.5123,0.0,0.0,0.0,32.50193
860.0,268.469,270.607,262.036,2.6485,47.5108,0.0,0.0,0.0,32.49946
862.0,268.435,270.571,262.003,2.6468,47.5065,0.0,0.0,0.0,32.50067
864.0,268.4,270.535,261.968,2.6598,47.5027,0.0,0.0,0.0,32.49862
866.0,268.365,270.498,261.935,2.6559,47.4987,0.0,0.0,0.0,32.4979
868.0,268.327,270.46,261.903,2.6491,47.4949,0.0,0.0,0.0,32.49732
870.0,268.294,270.422,261.869,2.6461,47.4915,0.0,0.0,0.0,32.49481
872.0,268.262,270.386,261.835,2.661,47.4879,0.0,0.0,0.0,32.49386
874.0,268.221,270.348,261.802,2.6612,47.4836,0.0,0.0,0.0,32.48785
876.0,268.187,270.311,261.769,2.6595,47.4803,0.0,0.0,0.0,32.49279
878.0,268.15,270.274,261.736,2.6545,47.4767,0.0,0.0,0.0,32.49271
880.0,268.112,270.234,261.701,2.6633,47.4725,0.0,0.0,0.0,32.49125
882.0,268.077,270.197,261.668,2.6617,47.4701,0.0,0.0,0.0,32.49225
884.0,268.041,270.159,261.635,2.6593,47.4657,0.0,0.0,0.0,32.49142
886.0,268.007,270.124,261.603,2.6541,47.463,0.0,0.0,0.0,32.49077
888.0,267.968,270.085,261.569,2.6473,47.4587,0.0,0.0,0.0,32.4906
890.0,267.931,270.048,261.535,2.6594,47.4546,0.0,0.0,0.0,32.49019
892.0,267.894,270.012,261.502,2.6605,47.4518,0.0,0.0,0.0,32.48993
894.0,267.858,269.974,261.467,2.6545,47.4486,0.0,0.0,0.0,32.48947
896.0,267.824,269.936,261.433,2.6471,47.4447,0.0,0.0,0.0,32.48842
898.0,267.788,269.9,261.401,2.6557,47.441,0.0,0.0,0.0,32.49325
900.0,267.741,269.857,261.365,2.6595,47.4371,0.0,0.0,0.0,32.44205
902.0,267.705,269.818,261.331,2.6583,47.4332,0.0,0.0,0.0,32.49536
904.0,267.669,269.783,261.298,2.653,47.4297,0.0,0.0,0.0,32.49368
906.0,267.633,269.743,261.263,2.6505,47.4266,0.0,0.0,0.0,32.49547
908.0,267.597,269.707,261.23,2.6565,47.4231,0.0,0.0,0.0,32.49361
910.0,267.562,269.672,261.197,2.6549,47.4192,0.0,0.0,0.0,32.49156
912.0,267.527,269.635,261.163,2.6506,47.4156,0.0,0.0,0.0,32.49147
914.0,267.491,269.596,261.129,2.6432,47.4123,0.0,0.0,0.0,32.49011
916.0,267.46,269.561,261.097,2.6454,47.4084,0.0,0.0,0.0,32.48712
918.0,267.425,269.525,261.062,2.6535,47.4051,0.0,0.0,0.0,32.48796
920.0,267.388,269.488,261.031,2.6484,47.4013,0.0,0.0,0.0,32.48776
922.0,267.353,269.451,260.998,2.6411,47.3975,0.0,0.0,0.0,32.48707
924.0,267.315,269.413,260.966,2.6424,47.3945,0.0,0.0,0.0,32.48658
926.0,267.278,269.377,260.931,2.6526,47.3905,0.0,0.0,0.0,32.48631
928.0,267.242,269.339,260.898,2.653,47.3867,0.0,0.0,0.0,32.48605
930.0,267.208,269.304,260.867,2.6507,47.3839,0.0,0.0,0.0,32.4855
932.0,267.173,269.266,260.833,2.6435,47.3803,0.0,0.0,0.0,32.48499
934.0,267.135,269.229,260.802,2.6554,47.3762,0.0,0.0,0.0,32.48424
936.0,267.098,269.193,260.769,2.6547,47.3729,0.0,0.0,0.0,32.46018
938.0,267.062,269.154,260.734,2.6498,47.3702,0.0,0.0,0.0,32.48339
940.0,267.025,269.117,260.7,2.6427,47.3665,0.0,0.0,0.0,32.48307
942.0,266.988,269.082,260.669,2.6388,47.3635,0.0,0.0,0.0,32.48179
944.0,266.956,269.046,260.636,2.6524,47.36,0.0,0.0,0.0,32.48888
946.0,266.911,269.001,260.603,2.6506,47.3558,0.0,0.0,0.0,32.48924
948.0,266.875,268.966,260.57,2.6412,47.3519,0.0,0.0,0.0,32.48934
950.0,266.838,268.929,260.539,2.6373,47.3486,0.0,0.0,0.0,32.48918
952.0,266.804,268.891,260.505,2.6511,47.3444,0.0,0.0,0.0,32.48868
954.0,266.768,268.856,260.472,2.6508,47.3405,0.0,0.0,0.0,32.4686
956.0,266.735,268.818,260.44,2.6485,47.3368,0.0,0.0,0.0,32.48509
958.0,266.697,268.782,260.407,2.6437,47.3323,0.0,0.0,0.0,32.48533
960.0,266.66,268.744,260.373,2.6506,47.3284,0.0,0.0,0.0,32.48305
962.0,266.628,268.709,260.342,2.6501,47.3237,0.0,0.0,0.0,32.45778
964.0,266.592,268.673,260.308,2.6496,47.3201,0.0,0.0,0.0,32.48097
966.0,266.557,268.635,260.275,2.6434,47.3159,0.0,0.0,0.0,32.48089
968.0,266.52,268.599,260.243,2.6379,47.3134,0.0,0.0,0.0,32.48027
970.0,266.484,268.563,260.21,2.6508,47.3093,0.0,0.0,0.0,32.47978
972.0,266.447,268.526,260.177,2.6514,47.305,0.0,0.0,0.0,32.47798
974.0,266.413,268.49,260.143,2.6475,47.3017,0.0,0.0,0.0,32.47841
976.0,266.377,268.453,260.11,2.6402,47.2987,0.0,0.0,0.0,32.47833
978.0,266.341,268.414,260.078,2.6495,47.2944,0.0,0.0,0.0,32.47769
980.0,266.307,268.38,260.046,2.6529,47.2911,0.0,0.0,0.0,32.47088
982.0,266.27,268.345,260.012,2.6518,47.2876,0.0,0.0,0.0,32.47706
984.0,266.234,268.308,259.98,2.6392,47.2843,0.0,0.0,0.0,32.47607
986.0,266.198,268.272,259.946,2.647,47.2807,0.0,0.0,0.0,32.47602
988.0,266.163,268.238,259.915,2.6519,47.2779,0.0,0.0,0.0,32.47533
990.0,266.119,268.196,259.88,2.6511,47.2738,0.0,0.0,0.0,32.483
992.0,266.081,268.161,259.848,2.6461,47.2707,0.0,0.0,0.0,32.48303
994.0,266.046,268.122,259.814,2.6384,47.2671,0.0,0.0,0.0,32.48283
996.0,266.01,268.087,259.782,2.6421,47.2644,0.0,0.0,0.0,32.48279
998.0,265.974,268.051,259.749,2.6482,47.2603,0.0,0.0,0.0,32.4551
1000.0,265.941,268.018,259.716,2.6442,47.2575,0.0,0.0,0.0,32.47983
1002.0,265.907,267.983,259.683,2.6375,47.2539,0.0,0.0,0.0,32.47904
1004.0,265.87,267.943,259.65,2.6386,47.2506,0.0,0.0,0.0,32.47943
1006.0,265.84,267.912,259.617,2.6481,47.248,0.0,0.0,0.0,32.47579
1008.0,265.807,267.877,259.585,2.6461,47.2446,0.0,0.0,0.0,32.47489
1010.0,265.771,267.84,259.551,2.6337,47.2417,0.0,0.0,0.0,32.47447
1012.0,265.735,267.805,259.518,2.6315,47.2386,0.0,0.0,0.0,32.47414
1014.0,265.702,267.771,259.486,2.6432,47.235,0.0,0.0,0.0,32.47385
1016.0,265.668,267.736,259.453,2.6426,47.2306,0.0,0.0,0.0,32.47387
1018.0,265.631,267.699,259.421,2.6384,47.2275,0.0,0.0,0.0,32.47295
1020.0,265.597,267.664,259.388,2.6314,47.2245,0.0,0.0,0.0,32.47243
1022.0,265.563,267.628,259.355,2.6417,47.221,0.0,0.0,0.0,32.47226
1024.0,265.529,267.593,259.322,2.6414,47.2177,0.0,0.0,0.0,32.45478
1026.0,265.49,267.557,259.292,2.6386,47.2144,0.0,0.0,0.0,32.47162
1028.0,265.456,267.52,259.257,2.6318,47.2103,0.0,0.0,0.0,32.4706
1030.0,265.422,267.487,259.225,2.6278,47.2063,0.0,0.0,0.0,32.47092
1032.0,265.387,267.452,259.191,2.6431,47.2022,0.0,0.0,0.0,32.4702
1034.0,265.351,267.416,259.159,2.643,47.1987,0.0,0.0,0.0,32.46941
1036.0,265.309,267.376,259.126,2.6342,47.1947,0.0,0.0,0.0,32.47708
1038.0,265.275,267.34,259.094,2.6292,47.19,0.0,0.0,0.0,32.47688
1040.0,265.242,267.303,259.063,2.6428,47.1863,0.0,0.0,0.0,32.47689
1042.0,265.206,267.267,259.029,2.6444,47.1819,0.0,0.0,0.0,32.46765
1044.0,265.169,267.232,258.996,2.6429,47.1785,0.0,0.0,0.0,32.4752
1046.0,265.137,267.199,258.963,2.6388,47.1746,0.0,0.0,0.0,32.47304
1048.0,265.104,267.163,258.93,2.6331,47.1705,0.0,0.0,0.0,32.47324
1050.0,265.067,267.125,258.897,2.6467,47.1668,0.0,0.0,0.0,32.47268
1052.0,265.035,267.093,258.864,2.6463,47.1632,0.0,0.0,0.0,32.46907
1054.0,265.002,267.058,258.832,2.641,47.1599,0.0,0.0,0.0,32.46886
1056.0,264.967,267.022,258.799,2.635,47.1561,0.0,0.0,0.0,32.46873
1058.0,264.934,266.989,258.765,2.643,47.1527,0.0,0.0,0.0,32.46874
1060.0,264.898,266.952,258.732,2.6461,47.1494,0.0,0.0,0.0,32.45372
1062.0,264.863,266.916,258.699,2.6392,47.1462,0.0,0.0,0.0,32.46752
1064.0,264.826,266.879,258.666,2.6324,47.1434,0.0,0.0,0.0,32.46722
1066.0,264.791,266.846,258.634,2.6401,47.1395,0.0,0.0,0.0,32.4671
1068.0,264.755,266.809,258.6,2.6431,47.136,0.0,0.0,0.0,32.4645
1070.0,264.721,266.773,258.568,2.6407,47.1332,0.0,0.0,0.0,32.46585
1072.0,264.687,266.739,258.534,2.6357,47.1305,0.0,0.0,0.0,32.46528
1074.0,264.65,266.703,258.502,2.633,47.1263,0.0,0.0,0.0,32.46526
1076.0,264.617,266.667,258.469,2.6399,47.1234,0.0,0.0,0.0,32.46495
1078.0,264.581,266.632,258.437,2.6385,47.1201,0.0,0.0,0.0,32.46435
1080.0,264.549,266.596,258.403,2.634,47.1173,0.0,0.0,0.0,32.47044
1082.0,264.505,266.555,258.369,2.625,47.1135,0.0,0.0,0.0,32.47099
1084.0,264.472,266.521,258.336,2.6262,47.1097,0.0,0.0,0.0,32.47093
1086.0,264.437,266.486,258.304,2.6362,47.1075,0.0,0.0,0.0,32.47072
1088.0,264.401,266.448,258.27,2.6317,47.1049,0.0,0.0,0.0,32.47046
1090.0,264.369,266.415,258.238,2.6251,47.1007,0.0,0.0,0.0,32.46833
1092.0,264.337,266.38,258.205,2.6234,47.0971,0.0,0.0,0.0,32.46655
1094.0,264.3,266.343,258.173,2.6349,47.0938,0.0,0.0,0.0,32.46743
1096.0,264.267,266.31,258.139,2.633,47.0906,0.0,0.0,0.0,32.46499
1098.0,264.235,266.275,258.106,2.6303,47.0875,0.0,0.0,0.0,32.46329
1100.0,264.202,266.241,258.075,2.6216,47.0839,0.0,0.0,0.0,32.46266
1102.0,264.165,266.205,258.041,2.6362,47.0797,0.0,0.0,0.0,32.46267
1104.0,264.133,266.169,258.01,2.6339,47.077,0.0,0.0,0.0,32.44863
1106.0,264.097,266.135,257.977,2.632,47.0725,0.0,0.0,0.0,32.46137
1108.0,264.063,266.099,257.943,2.6262,47.0672,0.0,0.0,0.0,32.46065
1110.0,264.028,266.065,257.91,2.6217,47.0648,0.0,0.0,0.0,32.46109
1112.0,263.994,266.031,257.878,2.6372,47.0612,0.0,0.0,0.0,32.46094
1114.0,263.959,265.998,257.846,2.6353,47.0575,0.0,0.0,0.0,32.46004
1116.0,263.923,265.958,257.814,2.6269,47.0536,0.0,0.0,0.0,32.45979
1118.0,263.891,265.925,257.782,2.6227,47.0503,0.0,0.0,0.0,32.45919
1120.0,263.856,265.891,257.749,2.6358,47.0464,0.0,0.0,0.0,32.45859
1122.0,263.818,265.854,257.715,2.6365,47.0417,0.0,0.0,0.0,32.44598
1124.0,263.786,265.82,257.683,2.6351,47.0381,0.0,0.0,0.0,32.45757
1126.0,263.749,265.783,257.65,2.6305,47.0345,0.0,0.0,0.0,32.46476
1128.0,263.71,265.747,257.616,2.6356,47.0309,0.0,0.0,0.0,32.46471
1130.0,263.674,265.709,257.585,2.6371,47.0272,0.0,0.0,0.0,32.4646
1132.0,263.64,265.673,257.552,2.6378,47.0247,0.0,0.0,0.0,32.46435
1134.0,263.604,265.639,257.519,2.6319,47.021,0.0,0.0,0.0,32.46376
1136.0,263.571,265.606,257.486,2.6272,47.0178,0.0,0.0,0.0,32.46182
1138.0,263.539,265.57,257.453,2.6362,47.0146,0.0,0.0,0.0,32.46076
1140.0,263.505,265.536,257.42,2.6402,47.0118,0.0,0.0,0.0,32.45544
1142.0,263.472,265.501,257.386,2.6355,47.0085,0.0,0.0,0.0,32.4585
1144.0,263.439,265.467,257.355,2.6274,47.0067,0.0,0.0,0.0,32.4573
1146.0,263.403,265.432,257.322,2.6318,47.0038,0.0,0.0,0.0,32.45724
1148.0,263.37,265.394,257.289,2.6348,47.0007,0.0,0.0,0.0,32.45188
1150.0,263.334,265.363,257.254,2.6318,46.998,0.0,0.0,0.0,32.45624
1152.0,263.3,265.326,257.222,2.6271,46.9948,0.0,0.0,0.0,32.45595
1154.0,263.268,265.291,257.189,2.6183,46.9911,0.0,0.0,0.0,32.45554
1156.0,263.231,265.257,257.156,2.6298,46.9888,0.0,0.0,0.0,32.45539
1158.0,263.197,265.222,257.123,2.6292,46.9851,0.0,0.0,0.0,32.45453
1160.0,263.162,265.188,257.092,2.624,46.9825,0.0,0.0,0.0,32.45436
1162.0,263.127,265.151,257.059,2.6166,46.9788,0.0,0.0,0.0,32.45359
1164.0,263.093,265.116,257.026,2.6171,46.9764,0.0,0.0,0.0,32.45379
1166.0,263.059,265.08,256.994,2.6269,46.9726,0.0,0.0,0.0,32.43378
1168.0,263.023,265.048,256.962,2.6264,46.9684,0.0,0.0,0.0,32.45251
1170.0,262.989,265.011,256.929,2.617,46.965,0.0,0.0,0.0,32.45088
1172.0,262.947,264.972,256.895,2.6163,46.9618,0.0,0.0,0.0,32.45888
1174.0,262.913,264.936,256.864,2.6289,46.9582,0.0,0.0,0.0,32.45895
1176.0,262.877,264.9,256.828,2.6271,46.9543,0.0,0.0,0.0,32.45897
1178.0,262.843,264.864,256.796,2.6255,46.9509,0.0,0.0,0.0,32.45891
1180.0,262.809,264.831,256.764,2.6192,46.9482,0.0,0.0,0.0,32.458
1182.0,262.777,264.797,256.733,2.6171,46.9443,0.0,0.0,0.0,32.45579
1184.0,262.744,264.761,256.699,2.6301,46.9401,0.0,0.0,0.0,32.44807
1186.0,262.707,264.725,256.667,2.6275,46.9378,0.0,0.0,0.0,32.45435
1188.0,262.676,264.693,256.634,2.6219,46.9356,0.0,0.0,0.0,32.45116
1190.0,262.642,264.657,256.601,2.6173,46.9321,0.0,0.0,0.0,32.45106
1192.0,262.608,264.624,256.569,2.6314,46.9283,0.0,0.0,0.0,32.4511
1194.0,262.571,264.586,256.536,2.6307,46.9254,0.0,0.0,0.0,32.45044
1196.0,262.535,264.552,256.502,2.6236,46.9226,0.0,0.0,0.0,32.44993
1198.0,262.501,264.519,256.469,2.6192,46.9187,0.0,0.0,0.0,32.44952
1200.0,262.469,264.483,256.437,2.6315,46.914,0.0,0.0,0.0,32.44936
1202.0,262.433,264.447,256.404,2.6315,46.913,0.0,0.0,0.0,32.44654
1204.0,262.398,264.414,256.369,2.6308,46.9103,0.0,0.0,0.0,32.4488
1206.0,262.364,264.381,256.338,2.6251,46.9062,0.0,0.0,0.0,32.44856
1208.0,262.33,264.346,256.306,2.6287,46.9031,0.0,0.0,0.0,32.44776
1210.0,262.296,264.311,256.272,2.6294,46.9004,0.0,0.0,0.0,32.44776
1212.0,262.259,264.274,256.24,2.6267,46.8969,0.0,0.0,0.0,32.44694
1214.0,262.225,264.243,256.208,2.6221,46.8941,0.0,0.0,0.0,32.44615
1216.0,262.194,264.208,256.174,2.6137,46.89,0.0,0.0,0.0,32.44477
1218.0,262.153,264.167,256.142,2.6227,46.887,0.0,0.0,0.0,32.45363
1220.0,262.116,264.131,256.109,2.6263,46.8825,0.0,0.0,0.0,32.44264
1222.0,262.08,264.095,256.075,2.6215,46.8789,0.0,0.0,0.0,32.4532
1224.0,262.046,264.061,256.042,2.6132,46.8752,0.0,0.0,0.0,32.45323
1226.0,262.013,264.026,256.01,2.6174,46.8716,0.0,0.0,0.0,32.45149
1228.0,261.979,263.992,255.98,2.6238,46.8686,0.0,0.0,0.0,32.45005
1230.0,261.947,263.959,255.947,2.6228,46.8642,0.0,0.0,0.0,32.44992
1232.0,261.911,263.923,255.915,2.6199,46.8606,0.0,0.0,0.0,32.44847
1234.0,261.881,263.889,255.884,2.6118,46.857,0.0,0.0,0.0,32.44547
1236.0,261.846,263.856,255.852,2.6245,46.854,0.0,0.0,0.0,32.44629
1238.0,261.81,263.821,255.819,2.6239,46.8504,0.0,0.0,0.0,32.44592
1240.0,261.775,263.786,255.788,2.6196,46.8455,0.0,0.0,0.0,32.44546
1242.0,261.741,263.752,255.756,2.614,46.8431,0.0,0.0,0.0,32.44523
